Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;(case) description;defectFixed;defectType;lifecycle:transition;numberRepairs;phoneType
925;Analyze Defect;Tester1;1970/01/20 02:41:00.000;1970/01/20 02:51:00.000;Variant 22;22;Simulated process instance;;4;complete;;T3
925;Repair (Simple);SolverS2;1970/01/20 03:12:00.000;1970/01/20 03:23:00.000;Variant 22;22;Simulated process instance;;;complete;;
925;Inform User;System;1970/01/20 03:23:00.000;1970/01/20 03:23:00.000;Variant 22;22;Simulated process instance;;;complete;;
925;Test Repair;Tester5;1970/01/20 03:23:00.000;1970/01/20 03:32:00.000;Variant 22;22;Simulated process instance;false;;complete;1;
925;Restart Repair;System;1970/01/20 03:38:00.000;1970/01/20 03:38:00.000;Variant 22;22;Simulated process instance;;;complete;;
925;Repair (Simple);SolverS3;1970/01/20 03:38:00.000;1970/01/20 03:55:00.000;Variant 22;22;Simulated process instance;;;complete;;
925;Test Repair;Tester4;1970/01/20 03:55:00.000;1970/01/20 04:00:00.000;Variant 22;22;Simulated process instance;true;;complete;2;
925;Archive Repair;System;1970/01/20 04:10:00.000;1970/01/20 04:10:00.000;Variant 22;22;Simulated process instance;true;;complete;2;
926;Register;System;1970/01/20 11:08:00.000;1970/01/20 11:08:00.000;Variant 3;3;Simulated process instance;;;complete;;
926;Analyze Defect;Tester6;1970/01/20 11:08:00.000;1970/01/20 11:14:00.000;Variant 3;3;Simulated process instance;;3;complete;;T1
926;Repair (Simple);SolverS2;1970/01/20 11:38:00.000;1970/01/20 11:45:00.000;Variant 3;3;Simulated process instance;;;complete;;
926;Test Repair;Tester1;1970/01/20 11:45:00.000;1970/01/20 11:51:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
926;Inform User;System;1970/01/20 12:00:00.000;1970/01/20 12:00:00.000;Variant 3;3;Simulated process instance;;;complete;;
926;Archive Repair;System;1970/01/20 12:00:00.000;1970/01/20 12:00:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
927;Register;System;1970/01/20 01:55:00.000;1970/01/20 01:55:00.000;Variant 3;3;Simulated process instance;;;complete;;
927;Analyze Defect;Tester1;1970/01/20 01:55:00.000;1970/01/20 02:03:00.000;Variant 3;3;Simulated process instance;;4;complete;;T3
927;Repair (Simple);SolverS2;1970/01/20 02:12:00.000;1970/01/20 02:18:00.000;Variant 3;3;Simulated process instance;;;complete;;
927;Test Repair;Tester2;1970/01/20 02:18:00.000;1970/01/20 02:27:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
927;Inform User;System;1970/01/20 02:51:00.000;1970/01/20 02:51:00.000;Variant 3;3;Simulated process instance;;;complete;;
927;Archive Repair;System;1970/01/20 02:51:00.000;1970/01/20 02:51:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
928;Register;System;1970/01/20 12:30:00.000;1970/01/20 12:30:00.000;Variant 2;2;Simulated process instance;;;complete;;
928;Analyze Defect;Tester6;1970/01/20 12:30:00.000;1970/01/20 12:38:00.000;Variant 2;2;Simulated process instance;;9;complete;;T1
928;Repair (Complex);SolverC1;1970/01/20 12:52:00.000;1970/01/20 13:09:00.000;Variant 2;2;Simulated process instance;;;complete;;
928;Test Repair;Tester2;1970/01/20 13:09:00.000;1970/01/20 13:14:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
928;Inform User;System;1970/01/20 13:16:00.000;1970/01/20 13:16:00.000;Variant 2;2;Simulated process instance;;;complete;;
928;Archive Repair;System;1970/01/20 13:23:00.000;1970/01/20 13:23:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
929;Register;System;1970/01/20 11:07:00.000;1970/01/20 11:07:00.000;Variant 2;2;Simulated process instance;;;complete;;
929;Analyze Defect;Tester5;1970/01/20 11:07:00.000;1970/01/20 11:14:00.000;Variant 2;2;Simulated process instance;;9;complete;;T2
929;Repair (Complex);SolverC1;1970/01/20 11:17:00.000;1970/01/20 11:29:00.000;Variant 2;2;Simulated process instance;;;complete;;
929;Test Repair;Tester5;1970/01/20 11:29:00.000;1970/01/20 11:37:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
929;Inform User;System;1970/01/20 12:04:00.000;1970/01/20 12:04:00.000;Variant 2;2;Simulated process instance;;;complete;;
929;Archive Repair;System;1970/01/20 12:04:00.000;1970/01/20 12:04:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
93;Register;System;1970/01/03 19:07:00.000;1970/01/03 19:07:00.000;Variant 3;3;Simulated process instance;;;complete;;
93;Analyze Defect;Tester2;1970/01/03 19:07:00.000;1970/01/03 19:14:00.000;Variant 3;3;Simulated process instance;;4;complete;;T3
93;Repair (Simple);SolverS3;1970/01/03 19:37:00.000;1970/01/03 19:55:00.000;Variant 3;3;Simulated process instance;;;complete;;
93;Test Repair;Tester5;1970/01/03 19:55:00.000;1970/01/03 20:05:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
93;Inform User;System;1970/01/03 20:00:00.000;1970/01/03 20:00:00.000;Variant 3;3;Simulated process instance;;;complete;;
93;Archive Repair;System;1970/01/03 20:10:00.000;1970/01/03 20:10:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
930;Register;System;1970/01/21 03:22:00.000;1970/01/21 03:22:00.000;Variant 2;2;Simulated process instance;;;complete;;
930;Analyze Defect;Tester6;1970/01/21 03:22:00.000;1970/01/21 03:31:00.000;Variant 2;2;Simulated process instance;;7;complete;;T3
930;Repair (Complex);SolverC1;1970/01/21 03:47:00.000;1970/01/21 04:04:00.000;Variant 2;2;Simulated process instance;;;complete;;
930;Test Repair;Tester2;1970/01/21 04:04:00.000;1970/01/21 04:12:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
930;Inform User;System;1970/01/21 04:08:00.000;1970/01/21 04:08:00.000;Variant 2;2;Simulated process instance;;;complete;;
930;Archive Repair;System;1970/01/21 04:21:00.000;1970/01/21 04:21:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
931;Register;System;1970/01/21 06:54:00.000;1970/01/21 06:54:00.000;Variant 3;3;Simulated process instance;;;complete;;
931;Analyze Defect;Tester4;1970/01/21 06:54:00.000;1970/01/21 07:01:00.000;Variant 3;3;Simulated process instance;;4;complete;;T2
931;Repair (Simple);SolverS2;1970/01/21 07:28:00.000;1970/01/21 07:34:00.000;Variant 3;3;Simulated process instance;;;complete;;
931;Test Repair;Tester4;1970/01/21 07:34:00.000;1970/01/21 07:40:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
931;Inform User;System;1970/01/21 07:45:00.000;1970/01/21 07:45:00.000;Variant 3;3;Simulated process instance;;;complete;;
931;Archive Repair;System;1970/01/21 07:48:00.000;1970/01/21 07:48:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
932;Register;System;1970/01/20 06:42:00.000;1970/01/20 06:42:00.000;Variant 5;5;Simulated process instance;;;complete;;
932;Analyze Defect;Tester1;1970/01/20 06:42:00.000;1970/01/20 06:47:00.000;Variant 5;5;Simulated process instance;;2;complete;;T1
932;Repair (Simple);SolverS3;1970/01/20 07:03:00.000;1970/01/20 07:21:00.000;Variant 5;5;Simulated process instance;;;complete;;
932;Inform User;System;1970/01/20 07:11:00.000;1970/01/20 07:11:00.000;Variant 5;5;Simulated process instance;;;complete;;
932;Test Repair;Tester1;1970/01/20 07:21:00.000;1970/01/20 07:28:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
932;Archive Repair;System;1970/01/20 07:38:00.000;1970/01/20 07:38:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
933;Register;System;1970/01/21 08:19:00.000;1970/01/21 08:19:00.000;Variant 1;1;Simulated process instance;;;complete;;
933;Analyze Defect;Tester6;1970/01/21 08:19:00.000;1970/01/21 08:24:00.000;Variant 1;1;Simulated process instance;;10;complete;;T3
933;Repair (Complex);SolverC1;1970/01/21 08:33:00.000;1970/01/21 08:45:00.000;Variant 1;1;Simulated process instance;;;complete;;
933;Inform User;System;1970/01/21 08:41:00.000;1970/01/21 08:41:00.000;Variant 1;1;Simulated process instance;;;complete;;
933;Test Repair;Tester1;1970/01/21 08:45:00.000;1970/01/21 08:50:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
933;Archive Repair;System;1970/01/21 08:56:00.000;1970/01/21 08:56:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
934;Register;System;1970/01/20 01:14:00.000;1970/01/20 01:14:00.000;Variant 4;4;Simulated process instance;;;complete;;
934;Analyze Defect;Tester5;1970/01/20 01:14:00.000;1970/01/20 01:21:00.000;Variant 4;4;Simulated process instance;;5;complete;;T1
934;Inform User;System;1970/01/20 01:46:00.000;1970/01/20 01:46:00.000;Variant 4;4;Simulated process instance;;;complete;;
934;Repair (Complex);SolverC3;1970/01/20 01:49:00.000;1970/01/20 02:32:00.000;Variant 4;4;Simulated process instance;;;complete;;
934;Test Repair;Tester2;1970/01/20 02:32:00.000;1970/01/20 02:39:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
934;Archive Repair;System;1970/01/20 02:47:00.000;1970/01/20 02:47:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
935;Register;System;1970/01/21 11:48:00.000;1970/01/21 11:48:00.000;Variant 1;1;Simulated process instance;;;complete;;
935;Analyze Defect;Tester3;1970/01/21 11:48:00.000;1970/01/21 11:58:00.000;Variant 1;1;Simulated process instance;;5;complete;;T3
935;Repair (Complex);SolverC3;1970/01/21 12:21:00.000;1970/01/21 13:05:00.000;Variant 1;1;Simulated process instance;;;complete;;
935;Inform User;System;1970/01/21 12:46:00.000;1970/01/21 12:46:00.000;Variant 1;1;Simulated process instance;;;complete;;
935;Test Repair;Tester2;1970/01/21 13:05:00.000;1970/01/21 13:10:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
935;Archive Repair;System;1970/01/21 13:19:00.000;1970/01/21 13:19:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
936;Register;System;1970/01/21 08:01:00.000;1970/01/21 08:01:00.000;Variant 3;3;Simulated process instance;;;complete;;
936;Analyze Defect;Tester4;1970/01/21 08:01:00.000;1970/01/21 08:10:00.000;Variant 3;3;Simulated process instance;;2;complete;;T1
936;Repair (Simple);SolverS2;1970/01/21 08:37:00.000;1970/01/21 08:52:00.000;Variant 3;3;Simulated process instance;;;complete;;
936;Test Repair;Tester3;1970/01/21 08:52:00.000;1970/01/21 08:58:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
936;Inform User;System;1970/01/21 08:54:00.000;1970/01/21 08:54:00.000;Variant 3;3;Simulated process instance;;;complete;;
936;Archive Repair;System;1970/01/21 09:05:00.000;1970/01/21 09:05:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
937;Register;System;1970/01/21 03:23:00.000;1970/01/21 03:23:00.000;Variant 5;5;Simulated process instance;;;complete;;
937;Analyze Defect;Tester3;1970/01/21 03:23:00.000;1970/01/21 03:28:00.000;Variant 5;5;Simulated process instance;;4;complete;;T3
937;Repair (Simple);SolverS3;1970/01/21 03:34:00.000;1970/01/21 03:52:00.000;Variant 5;5;Simulated process instance;;;complete;;
937;Inform User;System;1970/01/21 03:48:00.000;1970/01/21 03:48:00.000;Variant 5;5;Simulated process instance;;;complete;;
937;Test Repair;Tester1;1970/01/21 03:52:00.000;1970/01/21 03:58:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
937;Archive Repair;System;1970/01/21 04:03:00.000;1970/01/21 04:03:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
938;Register;System;1970/01/21 06:10:00.000;1970/01/21 06:10:00.000;Variant 2;2;Simulated process instance;;;complete;;
938;Analyze Defect;Tester2;1970/01/21 06:10:00.000;1970/01/21 06:16:00.000;Variant 2;2;Simulated process instance;;10;complete;;T1
938;Repair (Complex);SolverC3;1970/01/21 06:19:00.000;1970/01/21 07:01:00.000;Variant 2;2;Simulated process instance;;;complete;;
938;Test Repair;Tester2;1970/01/21 07:01:00.000;1970/01/21 07:08:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
938;Inform User;System;1970/01/21 07:03:00.000;1970/01/21 07:03:00.000;Variant 2;2;Simulated process instance;;;complete;;
938;Archive Repair;System;1970/01/21 07:18:00.000;1970/01/21 07:18:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
939;Register;System;1970/01/21 01:40:00.000;1970/01/21 01:40:00.000;Variant 3;3;Simulated process instance;;;complete;;
939;Analyze Defect;Tester5;1970/01/21 01:40:00.000;1970/01/21 01:50:00.000;Variant 3;3;Simulated process instance;;2;complete;;T2
939;Repair (Simple);SolverS2;1970/01/21 02:01:00.000;1970/01/21 02:07:00.000;Variant 3;3;Simulated process instance;;;complete;;
939;Test Repair;Tester6;1970/01/21 02:07:00.000;1970/01/21 02:15:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
939;Inform User;System;1970/01/21 02:37:00.000;1970/01/21 02:37:00.000;Variant 3;3;Simulated process instance;;;complete;;
939;Archive Repair;System;1970/01/21 02:37:00.000;1970/01/21 02:37:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
94;Register;System;1970/01/04 08:45:00.000;1970/01/04 08:45:00.000;Variant 9;9;Simulated process instance;;;complete;;
94;Analyze Defect;Tester5;1970/01/04 08:45:00.000;1970/01/04 08:54:00.000;Variant 9;9;Simulated process instance;;6;complete;;T3
94;Inform User;System;1970/01/04 09:11:00.000;1970/01/04 09:11:00.000;Variant 9;9;Simulated process instance;;;complete;;
94;Repair (Simple);SolverS3;1970/01/04 09:13:00.000;1970/01/04 09:32:00.000;Variant 9;9;Simulated process instance;;;complete;;
94;Test Repair;Tester1;1970/01/04 09:32:00.000;1970/01/04 09:39:00.000;Variant 9;9;Simulated process instance;true;;complete;1;
94;Archive Repair;System;1970/01/04 09:48:00.000;1970/01/04 09:48:00.000;Variant 9;9;Simulated process instance;true;;complete;1;
940;Register;System;1970/01/20 07:37:00.000;1970/01/20 07:37:00.000;Variant 1;1;Simulated process instance;;;complete;;
940;Analyze Defect;Tester1;1970/01/20 07:37:00.000;1970/01/20 07:47:00.000;Variant 1;1;Simulated process instance;;9;complete;;T2
940;Repair (Complex);SolverC3;1970/01/20 07:49:00.000;1970/01/20 08:36:00.000;Variant 1;1;Simulated process instance;;;complete;;
940;Inform User;System;1970/01/20 08:06:00.000;1970/01/20 08:06:00.000;Variant 1;1;Simulated process instance;;;complete;;
940;Test Repair;Tester3;1970/01/20 08:36:00.000;1970/01/20 08:42:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
940;Archive Repair;System;1970/01/20 08:47:00.000;1970/01/20 08:47:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
941;Register;System;1970/01/20 02:04:00.000;1970/01/20 02:04:00.000;Variant 3;3;Simulated process instance;;;complete;;
941;Analyze Defect;Tester1;1970/01/20 02:04:00.000;1970/01/20 02:13:00.000;Variant 3;3;Simulated process instance;;1;complete;;T3
941;Repair (Simple);SolverS3;1970/01/20 02:15:00.000;1970/01/20 02:29:00.000;Variant 3;3;Simulated process instance;;;complete;;
941;Test Repair;Tester3;1970/01/20 02:29:00.000;1970/01/20 02:39:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
941;Inform User;System;1970/01/20 02:51:00.000;1970/01/20 02:51:00.000;Variant 3;3;Simulated process instance;;;complete;;
941;Archive Repair;System;1970/01/20 02:51:00.000;1970/01/20 02:51:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
942;Register;System;1970/01/20 22:52:00.000;1970/01/20 22:52:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Analyze Defect;Tester1;1970/01/20 22:52:00.000;1970/01/20 22:59:00.000;Variant 14;14;Simulated process instance;;2;complete;;T3
942;Repair (Simple);SolverS1;1970/01/20 23:08:00.000;1970/01/20 23:14:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Test Repair;Tester1;1970/01/20 23:14:00.000;1970/01/20 23:23:00.000;Variant 14;14;Simulated process instance;false;;complete;1;
942;Restart Repair;System;1970/01/20 23:31:00.000;1970/01/20 23:31:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Repair (Simple);SolverS1;1970/01/20 23:31:00.000;1970/01/20 23:36:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Test Repair;Tester4;1970/01/20 23:36:00.000;1970/01/20 23:44:00.000;Variant 14;14;Simulated process instance;false;;complete;2;
942;Inform User;System;1970/01/20 23:37:00.000;1970/01/20 23:37:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Restart Repair;System;1970/01/20 23:50:00.000;1970/01/20 23:50:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Repair (Simple);SolverS3;1970/01/20 23:50:00.000;1970/01/21 00:01:00.000;Variant 14;14;Simulated process instance;;;complete;;
942;Test Repair;Tester2;1970/01/21 00:01:00.000;1970/01/21 00:11:00.000;Variant 14;14;Simulated process instance;true;;complete;3;
942;Archive Repair;System;1970/01/21 00:17:00.000;1970/01/21 00:17:00.000;Variant 14;14;Simulated process instance;true;;complete;3;
943;Register;System;1970/01/21 05:11:00.000;1970/01/21 05:11:00.000;Variant 2;2;Simulated process instance;;;complete;;
943;Analyze Defect;Tester4;1970/01/21 05:11:00.000;1970/01/21 05:19:00.000;Variant 2;2;Simulated process instance;;7;complete;;T1
943;Repair (Complex);SolverC2;1970/01/21 05:26:00.000;1970/01/21 05:36:00.000;Variant 2;2;Simulated process instance;;;complete;;
943;Test Repair;Tester4;1970/01/21 05:36:00.000;1970/01/21 05:45:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
943;Inform User;System;1970/01/21 05:41:00.000;1970/01/21 05:41:00.000;Variant 2;2;Simulated process instance;;;complete;;
943;Archive Repair;System;1970/01/21 05:54:00.000;1970/01/21 05:54:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
944;Register;System;1970/01/20 22:21:00.000;1970/01/20 22:21:00.000;Variant 4;4;Simulated process instance;;;complete;;
944;Analyze Defect;Tester5;1970/01/20 22:21:00.000;1970/01/20 22:26:00.000;Variant 4;4;Simulated process instance;;10;complete;;T1
944;Inform User;System;1970/01/20 22:48:00.000;1970/01/20 22:48:00.000;Variant 4;4;Simulated process instance;;;complete;;
944;Repair (Complex);SolverC1;1970/01/20 22:51:00.000;1970/01/20 23:04:00.000;Variant 4;4;Simulated process instance;;;complete;;
944;Test Repair;Tester2;1970/01/20 23:04:00.000;1970/01/20 23:10:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
944;Archive Repair;System;1970/01/20 23:16:00.000;1970/01/20 23:16:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
945;Register;System;1970/01/20 09:13:00.000;1970/01/20 09:13:00.000;Variant 2;2;Simulated process instance;;;complete;;
945;Analyze Defect;Tester1;1970/01/20 09:13:00.000;1970/01/20 09:22:00.000;Variant 2;2;Simulated process instance;;5;complete;;T2
945;Repair (Complex);SolverC1;1970/01/20 09:36:00.000;1970/01/20 09:50:00.000;Variant 2;2;Simulated process instance;;;complete;;
